-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1981 through 04/23/2020 
Location: Latitude  47.3929   Longitude -124.3132 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 107.92 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
ALLSKY_SFC_LW_DWN SRB/FLASHFlux 1/2x1/2 Downward Thermal Infrared (Longwave) Radiative Flux (kW-hr/m^2/day) 
T2MDEW MERRA2 1/2x1/2 Dew/Frost Point at 2 Meters (C) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,PS,QV2M,T2M_RANGE,TS,T2MDEW,T2M,WS50M,WS10M,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN
47.39291,-124.31319,1996,01,29,    1.36,  100.59,  0.002615,    4.70,    2.07,   -5.27,   -1.40,    4.80,    3.89,              6.77,              2.29,              2.47
47.39291,-124.31319,1996,01,30,    0.00,  101.03,  0.002051,    5.09,    0.94,   -8.23,   -3.05,    7.17,    5.70,              5.06,              2.61,              2.61
47.39291,-124.31319,1996,01,31,    0.33,  100.57,  0.002322,    7.09,    1.79,   -6.67,   -1.23,    5.25,    4.06,              5.09,              2.60,              2.60
47.39291,-124.31319,1996,02,01,    0.04,  100.51,  0.002615,    6.90,    1.97,   -5.19,   -0.39,    4.34,    3.40,              5.21,              2.65,              2.65
47.39291,-124.31319,1996,02,02,    0.27,  100.66,  0.002551,    6.77,    1.81,   -5.46,   -1.04,    5.89,    4.73,              5.34,              2.53,              2.73
47.39291,-124.31319,1996,02,03,   10.15,  100.00,  0.003358,    6.41,    3.34,   -2.19,    0.57,    9.32,    7.47,              6.42,              1.02,              2.59
47.39291,-124.31319,1996,02,04,    7.12,   99.68,  0.005219,    3.25,    5.68,    4.26,    5.21,    8.63,    6.75,              7.82,              1.21,              2.64
47.39291,-124.31319,1996,02,05,   41.62,   99.25,  0.006777,    4.57,    7.89,    7.97,    8.96,   12.76,    8.83,              7.79,              1.24,              2.65
47.39291,-124.31319,1996,02,06,   34.42,   99.51,  0.006861,    2.91,    7.95,    8.20,    8.63,    8.48,    5.73,              7.51,              0.91,              2.64
47.39291,-124.31319,1996,02,07,   47.61,   99.46,  0.006902,    1.14,    8.10,    8.34,    8.71,    5.40,    3.43,              7.79,              0.66,              2.68
47.39291,-124.31319,1996,02,08,   22.64,   98.99,  0.006768,    2.12,    8.03,    7.94,    8.55,    4.19,    2.86,              7.62,              1.05,              2.74
47.39291,-124.31319,1996,02,09,    0.03,  100.96,  0.004138,    4.72,    6.24,    1.21,    5.92,    6.33,    4.85,              6.43,              2.95,              3.03
47.39291,-124.31319,1996,02,10,    0.08,  100.96,  0.004056,    7.13,    6.40,    0.76,    5.69,    7.04,    5.32,              5.84,              3.00,              3.00
47.39291,-124.31319,1996,02,11,    0.00,  101.23,  0.005046,    6.60,    7.49,    3.89,    7.68,    5.26,    3.70,              7.41,              1.93,              2.94
47.39291,-124.31319,1996,02,12,    0.04,  101.17,  0.005738,    6.71,    8.01,    5.73,    9.06,    3.89,    2.71,              7.55,              2.99,              3.06
47.39291,-124.31319,1996,02,13,    0.01,  100.89,  0.005940,    5.26,    8.18,    6.26,    9.77,    2.57,    1.79,              7.74,              2.64,              3.14
47.39291,-124.31319,1996,02,14,    0.00,  100.86,  0.006051,    6.96,    7.94,    6.50,    9.44,    2.65,    1.82,              7.09,              1.78,              2.90
47.39291,-124.31319,1996,02,15,    0.11,  100.46,  0.006390,    6.72,    8.72,    7.24,   10.15,    3.92,    2.60,              6.77,              3.28,              3.28
47.39291,-124.31319,1996,02,16,   12.55,  100.22,  0.006932,    3.70,    8.61,    8.45,    8.92,    5.73,    3.92,              7.11,              0.87,              3.15
47.39291,-124.31319,1996,02,17,   27.41,   99.23,  0.007673,    2.41,    9.62,    9.89,   10.39,    8.62,    5.66,              8.25,              1.12,              3.21
47.39291,-124.31319,1996,02,18,   12.79,   98.72,  0.006932,    3.16,    8.97,    8.29,    9.43,    9.66,    6.94,              7.81,              2.12,              3.26
47.39291,-124.31319,1996,02,19,   19.91,   97.82,  0.006376,    1.45,    7.91,    6.94,    7.86,    8.91,    6.76,              7.69,              1.91,              3.39
47.39291,-124.31319,1996,02,20,   19.63,   97.55,  0.005463,    1.86,    7.17,    4.66,    6.59,   10.10,    7.72,              7.53,              1.57,              3.41
47.39291,-124.31319,1996,02,21,    9.92,   98.65,  0.004728,    1.33,    5.95,    2.78,    4.30,    5.01,    3.92,              7.42,              2.11,              3.51
47.39291,-124.31319,1996,02,22,   15.18,   99.56,  0.004388,    2.85,    5.59,    1.78,    4.25,    8.99,    6.93,              6.88,              1.29,              3.60
47.39291,-124.31319,1996,02,23,    7.94,   99.27,  0.004367,    1.88,    5.46,    1.76,    3.68,    5.44,    4.21,              7.31,              2.24,              3.61
47.39291,-124.31319,1996,02,24,    1.19,   99.80,  0.003753,    2.90,    4.85,   -0.27,    3.55,    2.15,    1.73,              6.77,              3.24,              3.60
47.39291,-124.31319,1996,02,25,    0.49,  100.35,  0.003428,    4.93,    4.47,   -1.44,    3.34,    3.51,    2.66,              6.15,              3.68,              3.92
47.39291,-124.31319,1996,02,26,    0.13,  100.23,  0.003250,    4.04,    4.49,   -2.20,    3.01,    2.98,    2.34,              5.93,              2.24,              3.91
47.39291,-124.31319,1996,02,27,    0.18,  100.22,  0.003168,    4.66,    4.45,   -2.56,    2.34,    6.38,    4.95,              7.06,              1.48,              3.98
47.39291,-124.31319,1996,02,28,    0.01,  100.43,  0.002818,    5.83,    4.42,   -4.16,    1.93,   10.61,    8.21,              6.16,              4.09,              4.10
47.39291,-124.31319,1996,02,29,    0.00,  101.11,  0.003834,    8.07,    5.69,   -0.14,    4.57,    6.02,    4.66,              5.62,              4.05,              4.05
47.39291,-124.31319,1996,03,01,    0.05,  101.47,  0.004226,    7.02,    6.18,    1.37,    6.62,    2.66,    2.14,              5.96,              4.21,              4.21
47.39291,-124.31319,1996,03,02,    0.83,  100.63,  0.004425,    6.14,    6.79,    1.86,    7.84,    1.47,    1.17,              6.12,              4.08,              4.22
47.39291,-124.31319,1996,03,03,   11.00,   99.28,  0.006168,    2.33,    7.81,    6.62,    7.62,    5.15,    3.82,              7.76,              2.03,              4.15
47.39291,-124.31319,1996,03,04,   12.19,   98.29,  0.005861,    3.11,    7.47,    5.77,    6.81,    6.54,    5.09,              7.66,              1.48,              4.18
47.39291,-124.31319,1996,03,05,    1.62,   99.66,  0.004973,    3.03,    6.86,    3.64,    5.88,    2.91,    2.29,              7.44,              2.78,              4.24
47.39291,-124.31319,1996,03,06,    2.49,  100.92,  0.005583,    2.76,    7.64,    5.47,    7.59,    3.48,    2.41,              7.70,              2.67,              4.38
47.39291,-124.31319,1996,03,07,    7.55,  100.83,  0.006089,    1.70,    7.79,    6.71,    7.70,    6.93,    5.31,              7.83,              1.63,              4.30
47.39291,-124.31319,1996,03,08,    2.46,  100.57,  0.007237,    4.91,    9.68,    9.16,   10.33,    6.58,    4.43,              8.13,              1.09,              4.34
47.39291,-124.31319,1996,03,09,   13.61,  100.13,  0.007394,    2.15,    9.63,    9.46,   10.18,    6.36,    4.11,              8.00,              1.53,              4.41
47.39291,-124.31319,1996,03,10,    4.95,  100.11,  0.007601,    2.53,    9.87,    9.88,   10.39,    5.58,    3.45,              8.10,              2.17,              4.54
47.39291,-124.31319,1996,03,11,    4.26,  100.46,  0.006517,    3.79,    9.10,    7.64,    9.13,    4.91,    3.49,              7.30,              3.89,              4.61
47.39291,-124.31319,1996,03,12,    0.30,  100.88,  0.005632,    2.57,    8.29,    5.58,    7.99,    6.96,    5.47,              6.85,              3.06,              4.72
47.39291,-124.31319,1996,03,13,    0.06,  101.11,  0.005670,    6.45,    8.64,    5.65,    8.79,    3.13,    2.46,              6.97,              4.47,              4.71
47.39291,-124.31319,1996,03,14,    0.19,  101.00,  0.006165,    5.57,    9.38,    6.84,    9.57,    3.01,    2.44,              6.98,              3.20,              4.86
47.39291,-124.31319,1996,03,15,    0.35,  101.62,  0.005092,    3.34,    8.36,    4.25,    7.90,    8.13,    6.22,              7.87,              3.86,              4.91
47.39291,-124.31319,1996,03,16,    0.94,  101.68,  0.005082,    3.50,    7.67,    4.20,    7.23,    3.64,    2.89,              7.45,              1.80,              4.95
47.39291,-124.31319,1996,03,17,    0.52,  101.48,  0.005894,    5.08,    8.70,    6.31,    8.77,    1.95,    1.48,              7.81,              2.87,              4.86
47.39291,-124.31319,1996,03,18,    1.07,  100.66,  0.005891,    8.47,    8.95,    6.08,    8.86,    5.41,    3.82,              7.15,              3.85,              5.07
47.39291,-124.31319,1996,03,19,    5.88,  100.60,  0.005623,    2.43,    8.27,    5.51,    8.28,    7.52,    5.52,              7.67,              2.84,              5.12
47.39291,-124.31319,1996,03,20,    2.21,  100.94,  0.005496,    2.59,    7.89,    5.26,    7.88,    4.17,    3.19,              7.56,              3.89,              5.12
47.39291,-124.31319,1996,03,21,    5.29,  100.22,  0.005395,    4.38,    7.84,    4.89,    7.86,    3.25,    2.59,              7.71,              3.15,              5.29
47.39291,-124.31319,1996,03,22,    4.53,   99.74,  0.005135,    3.08,    7.39,    4.10,    6.32,    3.20,    2.47,              7.44,              4.45,              5.42
47.39291,-124.31319,1996,03,23,    0.15,  100.38,  0.005539,    4.12,    7.78,    5.24,    7.64,    4.76,    3.83,              6.63,              4.36,              5.63
47.39291,-124.31319,1996,03,24,    0.04,  100.90,  0.003485,    6.10,    6.54,   -1.35,    5.44,    6.58,    4.92,              6.57,              5.68,              5.71
47.39291,-124.31319,1996,03,25,    0.15,  101.47,  0.003354,    7.56,    6.64,   -1.77,    5.48,    3.90,    2.97,              5.45,              5.72,              5.83
47.39291,-124.31319,1996,03,26,    1.10,  100.36,  0.004636,    3.54,    6.73,    2.72,    5.95,    4.20,    3.27,              7.44,              4.25,              5.59
47.39291,-124.31319,1996,03,27,    2.97,   99.75,  0.004709,    4.05,    6.91,    2.86,    5.76,    4.52,    3.31,              7.04,              5.10,              5.83
47.39291,-124.31319,1996,03,28,    0.58,  100.02,  0.004417,    6.53,    7.30,    1.79,    6.93,    5.27,    4.00,              5.77,              5.59,              5.86
47.39291,-124.31319,1996,03,29,    2.61,   99.99,  0.004540,    3.08,    7.62,    2.41,    7.06,    6.24,    4.68,              6.59,              5.98,              5.98
47.39291,-124.31319,1996,03,30,    2.42,  100.27,  0.004705,    3.52,    7.36,    2.90,    6.68,    5.01,    3.71,              6.75,              3.67,              5.94
47.39291,-124.31319,1996,03,31,   12.52,   99.16,  0.006248,    4.33,    7.94,    6.75,    7.53,    7.14,    5.44,              7.53,              1.73,              5.86
47.39291,-124.31319,1996,04,01,    7.61,   98.93,  0.005913,    4.28,    8.14,    5.89,    7.53,    5.36,    4.08,              7.75,              2.82,              5.84
47.39291,-124.31319,1996,04,02,    0.91,  100.27,  0.004188,    3.82,    7.31,    1.30,    6.46,    3.72,    2.89,              7.19,              4.49,              6.14
47.39291,-124.31319,1996,04,03,    2.39,  100.76,  0.005654,    5.35,    7.82,    5.49,    7.71,    6.04,    4.53,              7.54,              4.54,              6.11
47.39291,-124.31319,1996,04,04,    1.23,  101.13,  0.006535,    4.76,    9.47,    7.77,    9.91,    5.82,    3.95,              7.71,              2.10,              6.04
47.39291,-124.31319,1996,04,05,    7.74,  100.95,  0.007292,    5.12,   10.69,    9.34,   11.35,    6.29,    4.16,              7.72,              1.78,              6.01
47.39291,-124.31319,1996,04,06,   16.49,  100.63,  0.008111,    1.94,   10.94,   10.92,   11.30,    3.89,    2.39,              8.03,              2.11,              6.06
47.39291,-124.31319,1996,04,07,    0.44,   99.99,  0.008649,    5.03,   12.33,   11.77,   13.14,    2.52,    1.55,              8.31,              4.67,              6.15
47.39291,-124.31319,1996,04,08,    1.75,  100.01,  0.007987,    4.02,   11.86,   10.61,   12.07,    3.27,    2.27,              7.67,              3.37,              6.31
47.39291,-124.31319,1996,04,09,    3.56,  100.24,  0.007202,    3.57,   10.76,    9.08,   10.52,    5.35,    4.07,              7.94,              4.40,              6.38
47.39291,-124.31319,1996,04,10,    6.48,  100.37,  0.005872,    1.15,    9.49,    6.13,    8.39,    3.54,    2.74,              7.82,              3.49,              6.45
47.39291,-124.31319,1996,04,11,   19.81,   99.57,  0.006341,    2.45,    9.21,    7.12,    8.69,    8.14,    6.32,              7.51,              3.24,              6.57
47.39291,-124.31319,1996,04,12,    9.80,   99.77,  0.006095,    2.21,    8.76,    6.59,    8.22,    6.07,    4.74,              7.53,              5.51,              6.48
47.39291,-124.31319,1996,04,13,    0.69,  100.64,  0.006030,    4.21,    9.52,    6.55,    9.53,    4.62,    3.21,              7.18,              4.24,              6.64
47.39291,-124.31319,1996,04,14,    4.46,  100.10,  0.006849,    6.40,   10.93,    8.20,   11.44,    6.87,    4.65,              7.76,              2.23,              6.68
47.39291,-124.31319,1996,04,15,   18.11,   99.25,  0.007544,    4.55,   10.73,    9.62,   11.00,    6.45,    4.41,              7.68,              5.29,              6.58
47.39291,-124.31319,1996,04,16,   15.12,   98.29,  0.006520,    2.10,    9.34,    7.34,    9.11,   10.37,    7.92,              7.86,              4.56,              6.85
47.39291,-124.31319,1996,04,17,   13.53,   99.20,  0.005919,    2.97,    8.72,    6.07,    8.11,    7.84,    6.06,              7.44,              4.31,              6.86
47.39291,-124.31319,1996,04,18,    9.96,  100.05,  0.005724,    2.19,    8.37,    5.71,    7.67,    6.15,    4.75,              7.06,              6.26,              7.05
47.39291,-124.31319,1996,04,19,    9.56,  100.27,  0.005684,    1.20,    8.21,    5.64,    7.23,    7.42,    5.81,              6.99,              4.18,              7.04
47.39291,-124.31319,1996,04,20,    4.24,  100.53,  0.005953,    3.34,    8.48,    6.33,    7.63,    5.91,    4.69,              7.23,              5.03,              6.91
47.39291,-124.31319,1996,04,21,    5.91,  100.26,  0.006297,    5.18,    9.53,    7.09,    9.12,    6.59,    5.04,              6.89,              6.60,              7.28
47.39291,-124.31319,1996,04,22,   45.42,   99.62,  0.007282,    1.99,    9.83,    9.14,    9.88,    9.13,    6.79,              7.68,              2.71,              7.04
47.39291,-124.31319,1996,04,23,   30.20,   98.70,  0.007577,    3.62,   10.36,    9.56,   10.63,   10.25,    7.44,              7.87,              3.21,              7.12
47.39291,-124.31319,1996,04,24,    9.68,  100.19,  0.005898,    2.57,    9.56,    6.18,    9.43,    6.97,    5.23,              7.39,              6.74,              7.15
47.39291,-124.31319,1996,04,25,   19.89,  100.59,  0.006035,    2.41,    9.12,    6.48,    8.85,    8.56,    6.46,              7.22,              4.80,              7.14
47.39291,-124.31319,1996,04,26,    3.15,  101.33,  0.005279,    2.91,    9.29,    4.73,    8.86,    7.07,    5.35,              6.91,              5.92,              7.23
47.39291,-124.31319,1996,04,27,    0.50,  101.81,  0.005429,    5.14,    9.60,    5.20,    8.87,    4.55,    3.59,              6.91,              7.61,              7.76
47.39291,-124.31319,1996,04,28,    1.64,  101.51,  0.005949,    5.83,    9.95,    6.40,    9.91,    3.15,    2.29,              7.33,              1.85,              7.45
47.39291,-124.31319,1996,04,29,    0.13,  101.48,  0.005788,    3.90,    9.93,    6.03,    9.61,    5.18,    4.11,              7.62,              6.55,              7.42
47.39291,-124.31319,1996,04,30,    1.45,  101.26,  0.005252,    4.83,    9.28,    4.64,    8.20,    5.09,    4.07,              7.66,              2.74,              7.51
47.39291,-124.31319,1996,05,01,    1.24,  100.91,  0.004919,    3.47,    8.66,    3.68,    7.32,    5.29,    4.11,              7.51,              5.21,              7.49
47.39291,-124.31319,1996,05,02,    3.46,  100.68,  0.004943,    3.02,    8.02,    3.71,    6.54,    5.69,    4.35,              7.30,              6.50,              7.22
47.39291,-124.31319,1996,05,03,    2.77,  100.80,  0.005100,    3.81,    8.61,    4.17,    6.83,    3.93,    3.04,              6.93,              5.46,              7.36
47.39291,-124.31319,1996,05,04,    1.15,  101.14,  0.005392,    4.24,    9.51,    5.01,    8.22,    3.15,    2.49,              7.60,              6.87,              7.55
